fp-win.exe	!!! Potentially Dangerous !!!
fp-win_trial.exe	!!! Potentially Dangerous !!!
fpassist.exe	FreePDF Assistant
fpcount.exe	Front Page Tool
fpdisp4.exe	Fpdisp4
fpdisp5a.exe	FinePrint Dispatcher
fpn16100.exe	??? 2nd Thought Spyware ???
fppdis1.exe	FinePrint PDF Factory
fppdis2a.exe	pdfFactory Component
fprot.exe	!!! Potentially Dangerous !!!
fpxpress.exe	Microsoft Frontpage Express
fqc.exe	??? Adware.W32.AdClicker ???
frameworkservic.exe	!!! Mcafee VirusScan Framework Service !!!
frameworkservice.exe	!!! McAfee VirusScan Enterprise !!!
fran-hot.exe	??? Adware.W32.PacerD ???
freecell.exe	Microsoft Freecell
freedom.exe	Freedom
freeram xp pro 1.40.exe	YourWare Solutions FreeRAM
freeram xp pro.exe	YourWare Solutions FreeRAM
freexxx.exe	??? 180Solutions Spyware ???
frlog.exe	Proventia Webfilter ISA
frminst.exe	!!! Potentially Dangerous !!!
frminst.exe	!!! Potentially Dangerous !!!
frontpage.exe	Microsoft FrontPage
frontpg.exe	Microsoft Front Page
frsk.exe	??? FRSK Spyware ???
frw.exe	!!! Potentially Dangerous !!!
fs20.exe	Free Surfer Companion fsc)
fsaa.exe	!!! F-Secure Authentication Agent !!!
fsaua.exe	!!! F-Secure Internet Security !!!
fsav.exe	!!! Potentially Dangerous !!!
fsav32.exe	!!! F-Secure Internet Security !!!
fsav530stbyb.exe	!!! Potentially Dangerous !!!
fsav530wtbyb.exe	!!! Potentially Dangerous !!!
fsav95.exe	!!! Potentially Dangerous !!!
fsavgui.exe	!!! F-Secure Internet Security GUI !!!
fsbwlan.exe	F-Secure BackWeb LAN Access
fsbwsys.exe	F-Secure BackWeb
fscuif.exe	!!! F-Secure Internet Security !!!
fsdfwd.exe	!!! F-Secure Internet Security !!!
fsecontentscanner.exe	Antigen Signature Update
fservice.exe	??? Backdoor.Prorat Trojan ???
fsg.exe	??? Trickler Spyware ???
fsg_3202.exe	??? Trickler Spyware ???
fsg_4104.exe	??? Trickler Spyware ???
fsgk32.exe	!!! F-Secure Internet Security !!!
fsgk32st.exe	!!! F-Secure Internet Security !!!
fsguidll.exe	!!! F-Secure Internet Security !!!
fsguiexe.exe	!!! F-Secure Internet Security !!!
fshdll32.exe	!!! F-Secure Internet Security !!!
fshttps.exe	F-Secure Parental Control HTTP Server
fsm32.exe	!!! F-Secure Internet Security !!!
fsma32.exe	!!! F-Secure Internet Security !!!
fsmb32.exe	!!! F-Secure Internet Security !!!
fsorsp.exe	!!! F-Secure Internet Security !!!
fspc.exe	!!! F-Secure Internet Security !!!
fspex.exe	!!! F-Secure Anti-Virus Updater !!!
fsproflt.exe	FSPro Labs Filter Service
fsqh.exe	!!! F-Secure Internet Security !!!
fsrremos.exe	IBM Mouse Suite
fsscrctl.exe	FSScrCtl
fsshd2.exe	F-Secure SSH Server
fssm32.exe	!!! F-Secure Internet Security !!!
fsssvc.exe	Windows Live OneCare Family Safety Service
fsw.exe	??? Free Scratch And Win ???
fswsService.exe	Easy File Sharing Web Server
ftamctrs.exe	openFT FTAM server
ftp-gw.exe	Gauntlet FTP Proxy?
ftp.exe	FTP.EXE File Transfer Program
ftplogsrv.exe	Ipswitch FTP Log Server
ftpte.exe	CuteFTP Tranfer Engine
fts.exe	Friendly Technologies Process
fullgames.exe	??? Downloader.W32.PlayGames ???
funcade_icmediax_install.exe	??? Adware.W32.Ezula ???
fuwxenc.exe	??? Dialer.W32.Downloader ???
fvprotect.exe	??? W32/Netsky-P Virus Virus ???
fwenc.exe	Check Point Secure Remote VPN client
fwinst.exe	!!! AVIRA Personal Edition Classic !!!
fwntoolbar.exe	??? Adware.W32.RapidBlaster ???
fws.exe	Radialpoint Security Services PCGuard
fwsession.exe	CheckPoint Session Authentication Agent 5.0
fxredir.exe	fxredir
fxssvc.exe	Microsoft Fax
fxsvr2.exe	Logitech Multimedia Server
fxzrggu.exe	??? Adware.W32.PurityScan ???
g-vga.exe	Gigabyte video utility
g181511.a.stub.exe	??? Adware.W32.DelFin ???
g2comm.exe	Citrix GoToMyPC
g2pre.exe	GoToMyPC Pre-Launcher plugin
g2svc.exe	GoToMyPC Host Loader
g2tray.exe	GoToMyPC Host Launcher
ga311.exe	Netgear GA311 Adapter Configuration Utility
gah95on6.exe	??? EliteBar Adware ???
gain_trickler_3102.exe	??? Adware.W32.Claria ???
gain_trickler_3202.exe	??? Adware.W32.Claria ???
game.exe	??? W32.Gaze\@mm worm ???
gamechannel.exe	GameChannel WildTangent
gamedrvr.exe	WildTangent Game Loader
gammatray.exe	MagicTune Traybar Assistant
gateway.exe	??? Adware.W32.MediaAccess ???
gatherer.exe	AP/SGS Switch Control
gator.exe	??? Gator Spyware ???
gatoroemres_gozilla_1825.exe	??? Adware.W32.Claria ???
gatorstubsetup.exe	??? Adware.W32.Claria ???
gatoruninstaller.exe	??? Adware.W32.Claria ???
gauntlet.exe	Gauntlet?
gbmenu.exe	!!! Potentially Dangerous !!!
gbpoll.exe	GoBack Polling Service
gbtray.exe	Roxio GoBack Tray Icon
gcIPtoHostQueue.exe	??? Unknown ???
gcascleaner.exe	!!! Microsoft AntiSpyware Cleaner Process !!!
gcasdtserv.exe	!!! Microsoft AntiSpyware Server Process !!!
gcasinstallhelper.exe	!!! Microsoft AntiSpyware Helper Process !!!
gcasnotice.exe	!!! Microsoft AntiSpyware Notifier Process !!!
gcasserv.exe	!!! Microsoft AntiSpyware Server Process !!!
gcasservalert.exe	!!! Microsoft AntiSpyware Alert Process !!!
gcasswupdater.exe	!!! Microsoft AntiSpyware Updater Process !!!
gcastdtserv.exe	Microsoft Antispyware Data Service
gcc.exe	LinkSys Wireless LAN Helper
gdonkey.exe	Edonkey2000 Peer-to-peer tool
gear311t.exe	Netgear Wireless Configuration Module
gear511.exe	Netgear Wireless Configuration Module
gearsec.exe	Gear CD/DVD Burning Software
generic.exe	Device Management
generics.exe	!!! Potentially Dangerous !!!
gesfm32.exe	??? RANDEX.C ???
get.exe	??? 2Search Spyware ???
getbuys.exe	??? Spyware.W32.ClientMan ???
getflash.exe	Macromedia Flash Player Updater
getright.exe	GetRight Monitor
gfireporterservice.exe	!!! GFI EndPointSecurity !!!
gflags.exe	+++ Potential Admin/Analyst Tool +++
gfxacc.exe	??? GIBE VIRUS Virus Spyware ???
ghost.bat	??? W32.Feldor.A WORM ???
ghost32.exe	Norton Ghost
ghost_2.exe	!!! Symantec !!!
ghostexp.exe	Ghost Explorer
ghoststartservice.exe	Ghost Start Service
ghosts~2.exe	Ghost Start Service
ghosttray.exe	!!! Symantec !!!
giantantispywaremain.exe	!!! Microsoft AntiSpyware !!!
giantantispywareupdater.exe	!!! Microsoft AntiSpyware !!!
ginst_001_1234_4201.exe	??? Adware.W32.Claria ???
gld.exe	??? Backdoor.Zagaban ???
glf2fglf2f.exe	??? Adware.W32.TargetSaver ???
glf56glf56.exe	??? Adware.W32.TargetSaver ???
glf8dglf8d.exe	??? Adware.W32.TargetSaver ???
gm.exe	??? 180Solutions Spyware ???
gmt.exe	??? Gator Spyware Component Spyware ???
gnetmous.exe	Genius NetScroll + Series Mouse
gnotify.exe	GMail Notifier
go.exe	Go!Zilla Monster Downloads
gogoaddisplay.exe	??? Adware.W32.GoGoTools ???
gogoaddressbar.exe	??? Adware.W32.GoGoTools ???
gogofileshare.exe	??? Adware.W32.GoGoTools ???
gogotoolbar.exe	??? Adware.W32.GoGoTools ???
gogotools.exe	??? Adware.W32.GoGoTools ???
gogotools0.exe	??? Adware.W32.GoGoTools ???
gogotoolsinstaller.exe	??? Adware.W32.GoGoTools ???
goidr.exe	??? Spyware.Goidr Spyware ???
googledcc.exe	Google Compute Toolbar Client
googledesktop.exe	Google Desktop
googledesktopcrawl.exe	Google Desktop Search
googledesktopdisplay.exe	Google Desktop
googledesktopindex.exe	Google Desktop Search
googledesktopoe.exe	Google Desktop Search
googleearth.exe	Google Earth
googlefah.exe	Google Folding\@Home
googlefahcore_65.exe	Google Folding\@Home
googletalk.exe	Google Talk Instant Messenger
googletalkplugin.exe	Google Talk
googleupdater.exe	Google Updater
googlewebaccclient.exe	Google Web Accelerator
gozilla.exe	GoZilla Download Administrator
gra.exe	GRA
graph.exe	Microsoft Office Graph Facility
groove.exe	MS office
groovemonitor.exe	Microsoft Office 2007 Groove Monitor
grpconv.exe	Windows Program Group Converter
grpwise.exe	Novell Groupwise
gsicon.exe	Eicon Networks Connection Monitor
gstartup.exe	??? Gator AdWare Spyware ???
gtb2122.tmp.exe	Google Toolbar
gtb34D6.tmp.exe	Google Toolbar
gtb43C.tmp.exe	Google Toolbar
gtb5BA9.tmp.exe	Google Toolbar
gtb6275.tmp.exe	Google Toolbar
gtb9E7B.tmp.exe	Google Toolbar
gtbB436.tmp.exe	Google Toolbar
gtbB723.tmp.exe	Google Toolbar
gtbB80.tmp.exe	Google Toolbar
gtbDAC7.tmp.exe	Google Toolbar
gtbE8CF.tmp.exe	Google Toolbar
gthrsvc.exe	Search Gatherer Service
gtsdsp.exe	GTS diplomatic comms system
gtsrcv.exe	GTS diplomatic comms system
gtssend.exe	GTS diplomatic comms system
gtstimer.exe	GTS diplomatic comms system
gtsztftp.exe	GTS diplomatic comms system
gttask	QuickTime Task Scheduler
gtwatch.exe	Mustek Multimedia
guard.exe	!!! AVG !!!
guard.exe	!!! AVG !!!
guarddog.exe	!!! Potentially Dangerous !!!
guardgui.exe	!!! Avira !!!
guardgui.exe	!!! Avira !!!
gui.exe	??? Adware.W32.Shorty.Gopher ???
guiW.exe	SKPB Homegrown Encryption SW
guninstaller.exe	??? Adware.W32.Claria ???
gwhotkey.exe	Gateway Multi-function Keyboard Utility
gwmdmmsg.exe	Gateway Modem Utility
gwmdmpi.exe	GWMDMPI
gwsystemservice.exe	Genesis World Applikations server
gwum.exe	Gigabyte Motherboard Utility
hacker.exe	??? Trojan.Esteems.E Trojan ???
hacktracersetup.exe	!!! Potentially Dangerous !!!
haiyang.exe	??? Backdoor.W32.EJL ???
handle.exe	+++ Sysinternals +++
handle64.exe	+++ Sysinternals +++
harvester.exe	Symantec Brightmail Antispam
hasplms.exe	Aladdin HASP License Manager
hbinst.exe	??? Hotbar.com Spyware ???
hbsrv.exe	??? Hotbar.com Spyware ???
hc.exe	Compaq help
hcontrol.exe	ASUS Multimedia
hdashcut.exe	High Definition Audio Property Page Shortcut
hdaudpropshortcut.exe	Universal Audio Architecture UAA) High Definition Audio class driver
heat.exe	??? Trojan.W32.Apher ???
hellmsn.exe	??? Trojan.W32.MyTob ???
help16.exe	*** SOMETHING YOU UPLOADED??? ***
helpctr.exe	Microsoft Help and Support Center
helper.exe	LIUtilities SpeedUpMyPC
helpexp.exe	??? Attune HelpExpress. Spyware ???
helphost.exe	Microsoft Help Center Hosting Server
helpinst.exe	Installation Help File
helpsvc.exe	Microsoft Helpsvc
heomstool.exe	??? Trojan.Heoms ???
hex2dec.exe	+++ Potential Admin/Analyst Tool +++
hex2dec64.exe	+++ Potential Admin/Analyst Tool +++
hf.exe	Hide Folders tool
hgqhp.exe	??? Trojan.W32.Flush ???
hh.exe	Microsoft Windows Help
hhctrl.ocx	Microsoft HTML Help Control
hhs32.pif	??? W32/Rbot-ATE ???
hhw.exe	Microsoft HTML Help Workshop
hidden32.exe	??? hidden32 ???
hidedown.exe	??? Downloader.W32.Leodon ???
hidfind.exe	Alps Pointing Device Driver
hidr.exe	??? Trojan.W32.Beagle ???
hidserv.exe	Microsoft Human Interface Device Audio Service
hijackthis.exe	Merijn Hijackthis
hipsvc.exe	!!! Potentially Dangerous !!!
hisistheurls.exe	??? Adware.W32.Network1 ???
hjgerhds.exe	??? W32.Sober.T\@mm Trojan ???
hjym.exe	??? BugBear.1 Virus Trojan ???
hkcmd.exe	Intel Hotkey
hkserv.exe	HotKey Utility
hkss.exe	Compaq Multimedia
hkwnd.exe	Sony Vaio HotKey Client
hl.exe	Half Life
hloader.exe	??? Trojan.Lodear Variant ???
hloader_exe.exe	??? Trojan.W32.Lodear ???
hndlrsvc.exe	Intel Alert Handler
hookdump.exe	??? Hookdump Trojan ???
host.exe	??? Adware.W32.Begin2Search ???
hostmanager	AOL Host Manager
hostmon.exe	GTS diplomatic comms host monitor
hot.exe	??? Trojan.W32.MYTOB ???
hotactio.exe	!!! Potentially Dangerous !!!
hotkey.exe	OneTouchHotKey Application
hotkeyapp.exe	HotkeyApp
hotkeyscmds.exe	Intel Extreme Graphics Hot Key Interceptor
hotpatch.exe	!!! Potentially Dangerous !!!
hotsync.exe	HotSync Manager
hottray.exe	Hottray
hp wireless assistant.exe	HP Wireless Assistant
hpPfmSvc.Exe	HPPfmSvc
hpPfmSvc.exe	HPPfmSvc
hpacubin.exe	HP Array configuration utility
hpb2ksrv.exe	HP Status Win2k Service
hpbhksrv.exe	HP Status Driver Hooking Service
hpbjdsnt.exe	HP Printer
hpbootop.exe	HP Boot Optimizer
hpbpro.exe	HP Printer Driver
hpbpsttp.exe	HP Toolbox Startup
hpbspsvr.exe	HP Printer
hpcmpmgr.exe	HP Component Manager
hpcmpsvc.exe	HPComponent
hpdiags.exe	HP Insight Diagnostics
hpdrv.exe	HP utility
hpesysvc.exe	HPEsySvc
hpevtsvc.exe	HPEventLog
hpfpcSvc.Exe	HPFpcSvc
hpfpcSvc.exe	HPFpcSvc
hpfsched.exe	HP Deskjet Configuration Tool
hpgs2wnd.exe	Share-to-web
hpgs2wnf.exe	Share-to-web
hphmon03.exe	Hewlett-Packard Printing Products
hphmon04.exe	Hewlett-Packard Photosmart
hphmon05.exe	Hewlett Packard Card Reader
hphmon06.exe	Hewlett-Packard Printing Products
hphupd04.exe	HP Photosmart Updater
hphupd05.exe	HP Photosmart Updater
hphupd06.exe	HP Photosmart Updater
hpjetdsc.exe	HP Jet Discovery?
hplamp.exe	HP Precision Scan Module
hpledSvc.Exe	HPLedSvc
hpledSvc.exe	HPLedSvc
hplersvc.exe	HPLerSvc
hpmanager.exe	??? W32.Mytob.KE\@mm Worm ???
hpnra.exe	HP Network Registry Agent
hpobnz08.exe	hpobnz08
hpoddt01.exe	Hewlett Packard HP-2170 Config Tool
hpodev07.exe	Hewlett-Packard Printers
hpoevm06.exe	Hewlett-Packard Printers
hpoevm07.exe	Hewlett-Packard Printers
hpoevm08.exe	Hewlett-Packard Printers
hpoevm09.exe	Hewlett-Packard Printers
hpofxm07.exe	HP OfficeJet Fax Manager
hpogrp07.exe	Hewlett-Packard AiO
hpohmr08.exe	HP OfficeJet Component
hpoipm07.exe	HP Printer Component
hpoojd07.exe	HP OfficeJet Utility
hpoopm07.exe	Hewlett-Packard Printers
hposol08.exe	Hewlett Packard multi-function printers
hposts07.exe	HP Printer Software
hposts08.exe	Hewlett Packard OfficeJets diagnostics
hpotdd01.exe	HP Digital Imaging
hppapml0.exe	HP PML Printing
hppfmsvc.exe	HPPfmSvc
hppusg.exe	HP Usage Tracking
hpqWmiEx.exe	HP ProtectTools Security Manager
hpqcmon.exe	HP Digital Imaging
hpqgalry.exe	HP Digital Imaging Component
hpqimzone.exe	HP Imaging Module
hpqnrs08.exe	HP Digital Imaging
hpqste08.exe	HP Imaging
hpqthb08.exe	HP Image Zone Fast Start
hpqtra08.exe	Hewlett Packard Imaging
hpqusgl.exe	HP Digital Imaging
hpqwmi.exe	HP WMI Interface
hprblog.exe	Hewlett-Packard Product Assistant
hpsdnSvc.Exe	HPSdnSvc
hpsdnSvc.exe	HPSdnSvc
hpsdnsvc.exe	HPSdnSvc
hpservice.exe	HP 3D DriveGuard
hpsjvxd.exe	HP Scan Monitor
hpsmhd.exe	HP System Management Homepage
hpstatus.exe	HP Printer
hpsysdrv.exe	Hewlett-Packard Monitoring Tool
hptasks.exe	HP Display Settings
hptskmgr.exe	HP Task Management Component
hpwebjetd.exe	HP Webjet Admin
hpwepdelay.exe	HP Care Pack WEP MFC Appication
hpwmistor.exe	HP WBEM Storage Service
hpwuSchd2.exe	Hewlett-Packard printer software HP Software Update Application)
hpwuschd.exe	Hewlett Packard Software Update Scheduler
hpwuschd2.exe	Hewlett Packard Software Update Scheduler
hpzipm12.exe	HP Printer Driver
hpzstatn.exe	Printer Status Server
hpzts04.exe	HP Deskjet Taskbar Utility
hpztsb01.exe	HP Deskjet Taskbar Utility
hpztsb02.exe	HP Deskjet Taskbar Utility
hpztsb03.exe	HP Deskjet Taskbar Utility
hpztsb04.exe	HP Deskjet Taskbar Utility
hpztsb05.exe	HP Deskjet Taskbar Utility
hpztsb06.exe	HP Deskjet Taskbar Utility
hpztsb07.exe	HP Deskjet Taskbar Utility
hpztsb08.exe	HP Deskjet Taskbar Utility
hpztsb09.exe	Hewlett Packard Taskbar Utility
hpztsb10.exe	Hewlett Packard Taskbar Utility
hpztsb11.exe	Hewlett Packard Deskjet Utility
hpztsbol.exe	Hewlett Packard Taskbar Utility
hqtray.exe	VMware network access status tray application
hro.exe	??? Adware.W32.AdClicker ???
hsssrv.exe	Hotspot Wireless VPN
htlog.exe	!!! Potentially Dangerous !!!
htmdeng.exe	??? Aureate trojan Virus Trojan ???
htpatch.exe	SiS Multimedia
http_proxy.exe	Gauntlet HTTP Proxy?
httpd.exe	Netscape Enterprise Server
httpma.exe	MailSite HTTP Management Service
hwclock.exe	??? W32.Hwbot-A Trojan ???
hwpe.exe	!!! Potentially Dangerous !!!
hxdef.exe	??? Trojan.W32.LovGate ???
hxdl.exe	??? Hxdl Spyware ???
hxiul.exe	??? Hxiul Spyware ???
hydradm.exe	HydraVision Desktop Manager
hypertrm.exe	Microsoft HyperTerminal
i386kd.exe	+++ Potential Admin/Analyst Tool +++
i3k0hgad.exe	??? Downloader.W32.ShopAtHome ???
i81sccp.exe	??? Downloader.W32.Envolo ???
i8kfangui.exe	Dell Inspirion Fan Control
iFtpSvc.exe	Ipswitch WS_FTP Server
iLDAP.exe	IMail LDAP Server
iPodManager.exe	Apple iTunes
iPodWatcher.exe	Apple iTunes
iTouch.exe	Logitech Keyboard Driver
iTunesHelper.exe	Apple Itunes
i_view32.exe	IrfanView Media Viewer
i_view32.exe	irfanview
ia64kd.exe	+++ Potential Admin/Analyst Tool +++
iaanotif.exe	Event Monitor User
iaantmon.exe	Intel Application Accelerator Component
iam.exe	Internet Answering Machine
iamapp.exe	iamapp
iamserv.exe	!!! Potentially Dangerous !!!
iamstats.exe	!!! Potentially Dangerous !!!
iao.exe	AMS originator service
iap.exe	Iap
ibguard.exe	InterBase Server Component
ibm00001.exe	??? Trojan.W32.Torpig ???
ibmasn.exe	!!! Potentially Dangerous !!!
ibmasrex.exe	IBM Automatic Server Restart
ibmavsp.exe	!!! Potentially Dangerous !!!
ibmhpasv.exe	IBM activePCI alert service
ibmmessages.exe	IBM Message Center
ibmpmsvc.exe	Ibmpmsvc
ibmprc.exe	ibmprc Application
ibmsmbus.exe	IBM SMBus Package
ibmsprem.exe	IBM Remote Supervisor Adapter II
ibmspsvc.exe	IBM Remote Supervisor Adapter II
ibserver.exe	InterBase Server Module
ic_ssk.exe	??? Adware.W32.SurfSideKick ???
icabar.exe	Citrix Metaframe
icas.exe	GTS diplomatic comms system
icepack.exe	!!! Symantec !!!
icload95.exe	!!! Potentially Dangerous !!!
icloadnt.exe	!!! Potentially Dangerous !!!
icmon.exe	!!! Potentially Dangerous !!!
ico.exe	Mouse Suite 98 Daemon
icon.exe	RapidBlaster parasite
iconfig.exe	SCM iconfig
icq.exe	ICQ
icqlite.exe	ICQ Lite
icsmgr.exe	ICSMGR
icsupp95.exe	!!! Potentially Dangerous !!!
icsuppnt.exe	!!! Potentially Dangerous !!!
icwconn1.exe	Internet Connection Wizard
icwconn2.exe	Internet Connection Wizard
icwnotify.exe	Microsoft Windows SBS Networking
icwtutor.exe	Microsoft Internet Explorer
idag.exe	+++ IDA Pro +++
idaw.exe	+++ IDA Pro +++
idemlog.exe	??? Backdoor.W32.Agent ???
idispr.exe	GTS diplomatic comms system
idisps.exe	GTS diplomatic comms system
idle.exe	!!! Potentially Dangerous !!!
idriver.exe	InstallDriver Module
idrivert.exe	InstallDriver Module
ie4321.exe	??? Dialer.W32.dialer ???
ie5setup.exe	Microsoft Internet Explorer Installation Package
ie6setup.exe	Microsoft Internet Explorer Installation Package
iedll.exe	??? iedll Spyware ???
iedriver.exe	??? iedriver Spyware ???
iehost.exe	turown.g adware
iep.exe	??? Adware.W32.AdRoar ???
iesetup.exe	??? Adware.W32.Windupdates ???
iexpiore.exe	??? Troj/Oblivion-B Trojan ???
iexplore.exe	Internet Explorer
iexplore32.exe	??? SPEX virus Virus ???
iexplorer.exe	*** UNITEDRAKE INSTALLER *** or RapidBlaster Virus
iface.exe	!!! Panda Anti-Virus !!!
ifrmewrk.exe	Intel PRO/Set Wireless Component
iftpsvc.exe	Ipswitch FTP Service
ifw2000.exe	!!! Potentially Dangerous !!!
igateway.exe	!!! CA eTrust Integrated Threat Management 8.1/CA Jinchen Kill !!!
igetnet_3845_3645.exe	??? Adware.W32.sqwire ???
igfxcpl.exe	*** EXPANDINGPULLY ***
igfxext.exe	Intel Common User Interface
igfxpers.exe	Intel Common User Interface Module
igfxsrvc.exe	Intel Graphics
igfxtray.exe	igfxtray
igps.exe	??? Trojan-Clicker.Win32.VB.kc ???
igudyn.exe	??? Adware.W32.BargainBuddy ???
iinstall.exe	??? Downloader.W32.180SearchAssistant ???
ijplmsvc.exe	PIXMA Extended Survey Program camera software
ikernel.exe	InstallShield Engine
ikeymain.exe	Wireless keyboard driver
ildap.exe	IMail LDAP Server
ilmt_tray.exe	MSC BAM Services
im_1.exe	??? Trojan.W32.Bagle ???
im_2.exe	??? Trojan.W32.Bagle ???
image.exe	??? Unknown ???
imagedrive.exe	Ahead Nero Virtual Drive
imailsrv.exe	Internet Mail Service
imap4a.exe	MailSite IMAP4 Server
imap4d32.exe	IMail IMAP4 Server
imap4s.exe	VOPmail IMAP4 Server
imapi.exe	Microsoft IMAPI
imapp.exe	IncrediMail
imapsvc.exe	Huawei T2000 Element Mgmt Software
ime.exe	Cisco IPS Manager Express (management of external IPSes)
imekrmig.exe	Microsoft Office Alternative Alphabet Input Module
imgedit.ocx	Microsoft Imgedit Control
imgicon.exe	IMGICON
imgscan.ocx	Microsoft SCAN CONTROL
imgstart.exe	Iomega ZIP Drives
imguninst.exe	??? ABetterInternet ImGiant Spyware ???
imiconxp.exe	Iomega REV System Module
imjpmig.exe	imjpmig
imjpmig8.1	Input Method Editor
imlua.exe	IMLUA Module
imon.exe	GTS diplomatic comms system
imonitor.exe	IMail Monitor Service
imonnt.exe	Imonnt
imontray.exe	Intel Active Monitor Component
imqsmdem.exe	IBM NetQuestion text search service
imscinst.exe	Translation Component
imsser.exe	Imsser Service
incd.exe	InCD Packet Writing Software
incdsrv.exe	Ahead Nero InCD Service
incmail.exe	Incredimail
incredimail.exe	Incredimail
indexsearch.exe	PaperPort Scanner Module
inetd	Internet Services Superserver
inetd32.exe	Hummingbird Inetd Component
inetdsrv.exe	Pragma Systems InetD Service
inetinfo.exe	IIS Admin Service Helper
inetlnfo.exe	!!! Potentially Dangerous !!!
infium.exe	QIP messenger
infoctl.exe	??? Spyware.W32.ClientMan ???
infomyca.exe	Wireless-G Network Monitor
infopath.exe	Microsoft Office Info Path
informe.exe	??? W32.Vig.C Trojan ???
infotool.exe	Nero Toolkit
infus.exe	??? Infus Dialer ???
infwin.exe	??? Msview parasite Spyware ???
inicio.exe	!!! Panda Internet Security !!!
iniswitcher.exe	Antivirus Configuration-Converter
init	System V init
init.exe	!!! Potentially Dangerous !!!
init32m.exe	??? Troj/Dloader-JT Worm ???
initsdk.exe	Lexware ReweSdk
ink.exe	??? Adware.W32.AdClicker ???
inonmsrv.exe	!!! CA Jinchen Kill !!!
inorpc.exe	!!! eTrust Antivirus !!!
inort.exe	!!! eTrust Antivirus !!!
inotask.exe	!!! CA eTrust Integrated Threat Management 8.1/CA Jinchen Kill !!!
inputfileserver.exe	BusinessObjects Enterprise 11.5
inst.exe	??? Trojan.W32.RealSearch ???
install.exe	??? Adware.W32.EasySearch ???
installdashbar.exe	??? Adware.W32.Claria ???
installdatemanager.exe	??? Adware.W32.Claria ???
installer.exe	??? Adware.W32.GoGoTools ???
installprecisiontime.exe	??? Adware.W32.Claria ???
installstub.exe	Plaxo AutoUpdater
instant access.exe	??? Dialer.W32.InstantAccess ???
instantaccess.exe	Instantaccess
instmsiw.exe	Windows Installer Service
intdel.exe	??? Inet Delivery Spyware ???
intel32.exe	Hijacker
intell32.exe	??? Desktophijack Trojan ???
intell321.exe	??? Trojan.W32.Alemod ???
intelmem.exe	Intel Modem Assistant
intenat.exe	??? Backdoor.W32.Delf ???
internat.exe	Microsoft Input Locales
internet.exe	??? MAGICCALL virus Virus ???
internetfeatures.exe	??? 180Solutions Spyware ???
internetfeatures[1].exe	??? 180Solutions Spyware ???
intfysvc.exe	Ipswitch Notification Server
intmon.exe	??? Puper-D Trojan ???
intmonp.exe	??? Puper-D Trojan ???
intren.exe	!!! Potentially Dangerous !!!
intxt.exe	??? Trojan.W32.RealSearch ???
invbn.exe	??? Adware.W32.BargainBuddy ???
iomdmi.exe	Intel Server Management
iomgr.exe	adaptec io manager
iomon98.exe	!!! Potentially Dangerous !!!
ip-client.exe	Amicon FPSU-IP VPN Client
ipc4remote.exe	Server Monitor
ipccheck.exe	iPass Downloader Utility
ipclient.exe	IPInSightLAN 01
ipconfig.exe	IPCONFIG.EXE IP Configure Command
ipfw.exe	??? Trojan.W32.Yabe ???
iphsend.exe	AOL Uninstaller
ipmon32.exe	IPInSightMonitor 01
ipnaadm_server.exe	AP/OCS Switch Control
ipodmanager.exe	Apple iTunes
ipodservice.exe	Apple iTunes
ipodwatcher.exe	Apple iTunes
ipoint.exe	Microsoft IntelliPoint
ipsa.exe	Intel Server Management
ipssvc.exe	LANCOM VPN Client Service
iptray.exe	Intel Desktop Utilities Tray Program
ipu.exe	??? Adware.W32.AdLogix ???
irasyncd.exe	??? Trojan.IRASHoul ???
irbis_server.exe	IRBIS64 Web Service
ireike.exe	ireike
irmon.exe	Windows Infrared Port Monitor
iroffer.exe	??? Backdoor.W32.IROffer ???
isPwdSvc.exe	!!! Symantec !!!
isUAC.exe	!!! Symantec !!!
isafe.exe	!!! CA AntiVirus ISafe Service !!!
isafinst.exe	!!! CA Internet Security Suite 2007 !!!
isass.exe	??? Optix.Pro virus Trojan ???
isastg.exe	Microsoft ISA Server Storage Service
isbmgr.exe	Sony ISB Utility
isburnwatcher.exe	HP Updater Utility
iscsiexe.exe	MS iscsi discovery service
isftpd.exe	InterScan FTP VirusWall
ishost.exe	??? Trojan.W32.Zlob ???
ishttpd.exe	InterScan Web VirusWall
isignup.exe	Internet Connection Signup Wizard
isinstalldonecrazy.exe	??? Adware.W32.BargainBuddy ???
islp2sta.exe	Islp2sta
ismon.exe	??? Trojan.W32.Zlob ???
ismserv.exe	Microsoft Server Intersite Messaging
isnotify.exe	??? Trojan.W32.Zlob ???
ispsupport.exe	??? Trojan.W32.Mytob ???
isqlplus	Oracle process
isqlw.exe	Microsoft SQL Query Analyzer
issCSF.exe	ISS Security Scanner
issDaemon.exe	ISS Security Scanner
issch.exe	InstallShield Update Service
isscsf.exe	ISS Security Scanner
issdaemon.exe	ISS Security Scanner
issearch.exe	??? Trojan.W32.Zlob ???
isstart.exe	Logitech Image Studio
issvc.exe	!!! Symantec !!!
istsvc.exe	??? IST Service Spyware ???
isuspm.exe	InstallShield Automatic Updater
itbill.exe	??? spyware.w32.spysheriff ???
itmoh.exe	Lucent Modem Driver Helper
itouch.exe	Logitech iTouch Keyboard Driver
itphwd.exe	??? Adware.W32.AdLogix ???
itunes.exe	Apple iTunes
ituneshelper.exe	Apple Itunes
